subject,task,retrieval_type,block,trial,stim,resp,rt,error,delta_s,delta_r,has_lag
813125,orientation,active,1,10,141.3991063612912,152.0628571734614,4.593338799999401,10.663750812170207,47.85460376316257,-88.26900400713521,True
813125,orientation,passive,1,11,178.58974026934968,22.619864948040423,7.1840756999990845,24.030124678690754,-37.19063390805849,-26.52688309588828,True
813125,orientation,active,1,12,126.647237277556,156.5014343240479,6.1079588000011995,29.85419704649189,51.942502991793674,75.97262767048443,True
813125,orientation,passive,1,19,98.92555367199104,133.11181199325907,4.119147499999599,34.18625832126803,27.721683605564962,57.57588065205687,True
813125,orientation,active,1,20,175.73212818623233,25.24970225047315,8.459204500000908,29.51757406424082,-76.80657451424129,-42.62031619297326,True
813125,orientation,passive,1,21,138.78767896802574,171.235899172122,5.051747200001046,32.44822020409626,36.944449218206586,66.4620232824474,True
813125,orientation,passive,1,23,155.4355796197535,176.7526572096771,5.285225300000093,21.3170775899236,-16.647900651727753,15.800319552368506,True
813125,orientation,active,1,25,147.72462762204293,175.6723517968918,5.5592324000008375,27.947724174848872,7.710951997710566,29.028029587634165,True
813125,orientation,active,1,28,174.36416941608286,174.51640955553555,8.341477099998883,0.15224013945268666,-26.63954179403993,1.308182380808944,True
813125,orientation,passive,1,29,52.31717063341341,57.9946167919165,7.517801600000894,5.677446158503088,-57.95300121733055,-57.800761077877866,True
813125,orientation,passive,1,33,147.31221383494832,170.59017849155666,6.003084800000579,23.277964656608333,85.00495679846509,-89.31759704303182,True
813125,orientation,active,1,34,143.18018177953397,154.79887635452494,6.525967199999286,11.618694574990968,4.132032055414356,27.40999671202269,True
813125,orientation,passive,1,36,137.75733805441405,158.35151482893204,2.93615200000022,20.59417677451799,5.422843725119918,17.041538300110886,True
813125,orientation,passive,1,40,24.862893873420468,39.936383146969916,4.417243599998983,15.073489273549455,-67.10555581900641,-46.51137904448842,True
813125,orientation,active,1,41,129.6688276780375,158.00887008282288,4.243888799999695,28.34004240478538,75.19406619538296,-89.73244453106759,True
813125,orientation,active,1,42,10.10506876914553,30.963756532073518,3.9253032999986317,20.858687762927985,-60.43624109110803,-32.09619868632265,True
813125,orientation,active,1,45,152.76523968627228,177.51044707800085,4.8767910999995365,24.74520739172857,37.33982908287325,58.19851684580124,True
813125,orientation,passive,1,46,97.1797932658582,115.5599651718238,4.3340782999985095,18.38017190596561,55.58544642041409,80.33065381214266,True
813125,orientation,passive,1,47,148.82409695270923,154.2144351440405,4.4864929000013944,5.390338191331267,-51.64430368685103,-33.26413178088542,True
813125,orientation,active,1,50,112.6215258891428,147.52880770915152,4.458988000000318,34.90728182000872,36.202571063566424,41.59290925489768,True
813125,orientation,active,1,53,110.19492925154842,154.39781244855823,7.8085947999989,44.20288319700981,2.426596637594386,37.333878457603106,True
813125,orientation,passive,1,59,44.28299772430067,54.865806943084365,4.670429699999659,10.582809218783694,65.91193152724776,-69.88518527574246,True
813125,orientation,passive,1,60,120.22033313543692,62.81888891452276,5.93408890000137,-57.40144422091416,-75.93733541113625,-65.35452619235255,True
813125,orientation,active,2,1,130.99777609967654,153.24268182812344,3.475717599998461,22.244905728446895,,,False
813125,orientation,passive,2,4,74.69198673146798,90.0,4.067800300001181,15.308013268532022,56.305789368208565,78.55069509665546,True
813125,orientation,active,2,5,64.76020924918416,70.3461759419467,7.102610800000548,5.58596669276254,9.93177748228382,25.239790750815843,True
813125,orientation,active,2,7,122.46388934145568,143.88065915052024,5.376198500000214,21.41676980906456,-57.703680092271526,-52.117713399508986,True
813125,orientation,active,2,9,167.19574997505404,163.0446869479748,5.4924809999994295,-4.151063027079232,-44.73186063359836,-23.315090824533797,True
813125,orientation,passive,2,13,84.44591764953739,86.8636416316674,3.41861369999981,2.4177239821300134,82.74983232551665,78.59876929843742,True
813125,orientation,active,2,14,53.02446507534676,83.480198248343,4.143448700000704,30.455733172996247,31.421452574190624,33.83917655632064,True
813125,orientation,active,2,16,139.68653678528295,140.7406066389519,7.959017200000517,1.054069853668949,-86.66207170993619,-56.20633853693995,True
813125,orientation,passive,2,17,96.92713831361246,118.81079374297305,4.951718399999891,21.883655429360587,42.759398471670494,43.81346832533944,True
813125,orientation,active,2,20,48.74724062191103,45.0,8.20973530000083,-3.7472406219110326,48.17989769170143,70.063553121062,True
813125,orientation,passive,2,21,37.38288215326655,60.255118703057775,3.335329300000012,22.872236549791225,11.364358468644483,7.61711784673345,True
813125,orientation,active,2,23,97.64348656937932,129.8055710922652,5.107231300000194,32.16208452288589,-60.26060441611277,-37.388367866321545,True
813125,orientation,passive,2,24,89.32191050721624,156.86857918537254,4.270761700001685,67.5466686781563,8.321576062163075,40.483660585048966,True
813125,orientation,active,2,25,145.12684749468664,175.35202930861297,4.3613728000000265,30.225181813926326,-55.8049369874704,11.741731690685896,True
813125,orientation,active,2,26,57.147451866349655,86.42366562500264,4.760523799999646,29.276213758652986,87.97939562833699,-61.795422557736686,True
813125,orientation,passive,2,29,107.76116057192668,125.94211187138234,3.7018614999997226,18.180951299455657,-50.613708705577025,-21.33749494692404,True
813125,orientation,active,2,31,33.036081953513495,40.40945681439396,3.5423950999993394,7.37337486088046,74.72507861841319,-87.09397008213116,True
813125,orientation,active,2,32,154.13036279066867,174.50767544287257,5.009392199999866,20.377312652203898,58.90571916284483,66.27909402372529,True
813125,orientation,active,2,33,15.780710084269783,58.45703038239094,4.626878199998828,42.67632029812114,-41.6503472936011,-21.273034641397203,True
813125,orientation,passive,2,35,120.1177233198568,132.47050579516224,3.3679214000003412,12.352782475305446,75.662986764413,-61.66069293746585,True
813125,orientation,passive,2,39,81.79764073967826,90.0,5.570051099999546,8.202359260321742,38.320082580178536,50.67286505548398,True
813125,orientation,passive,2,42,126.4728599378145,144.1623470457217,7.567844600000171,17.689487107907198,-44.67521919813625,-36.472859937814505,True
813125,orientation,active,2,43,108.4137639268294,142.5030873910496,5.259320099999968,34.0893234642202,18.0590960109851,35.7485831188923,True
813125,orientation,passive,2,45,147.54351777138484,143.91492695714788,2.851898099999744,-3.628590814236958,-39.12975384455544,-5.040430380335238,True
813125,orientation,passive,2,47,158.3906711314813,147.9946167919165,4.368940900000098,-10.396054339564785,-10.847153360096456,-14.475744174333414,True
813125,orientation,active,2,52,37.69826050858417,54.34467190209968,4.69179409999947,16.646411393515507,-59.307589377102886,-69.70364371666767,True
813125,orientation,passive,2,54,21.905491621376868,54.61747481006087,4.118979700000864,32.711983188684,15.792768887207302,32.43918028072281,True
813125,orientation,active,2,57,74.59235639635183,79.04593735660168,4.042659600001571,4.453580960249852,-52.686864774974964,-19.974881586290962,True
813125,orientation,passive,3,3,172.7485693723571,0.8716527684053278,4.501559600001201,8.12308339604823,,,False
813125,orientation,passive,3,4,179.52414165590326,14.856050075213972,3.634970500000918,15.331908419310707,-6.775572283546154,1.347511112502076,True
813125,orientation,active,3,8,65.814249232455,67.10944834375168,3.409171699999206,1.2951991112966823,-66.29010757655175,-50.958199157241026,True
813125,orientation,active,3,10,5.211437432779644,146.30993247402023,7.257980399999724,-38.9015049587594,60.60281179967535,61.89801091097203,True
813125,orientation,passive,3,11,155.44098188933,149.23728046576107,4.668457900001158,-6.20370142356893,29.77045554344963,-9.131049415309775,True
813125,orientation,passive,3,15,140.2972848426411,157.2296210912378,3.551162599998861,16.932336248596698,15.143697046688914,8.939995623119984,True
813125,orientation,active,3,17,118.82869636029746,156.13423988036723,6.757860300000175,37.305543520069776,21.468588482343634,38.400924730940346,True
813125,orientation,active,3,19,114.41071255054032,143.8646233884108,6.243156000000454,29.453910837870467,4.417983809757132,41.72352732982691,True
813125,orientation,active,3,20,108.25492390537372,129.37759937291028,6.60822580000081,21.122675467536567,6.155788645166609,35.609699483037076,True
813125,orientation,passive,3,21,51.89345984759074,60.14456258457338,6.917988100000002,8.25110273698263,56.36146405778297,77.48413952531953,True
813125,orientation,passive,3,22,169.71669330252877,176.6335393365702,3.835054199998922,6.916846034041441,62.17676654506198,70.42786928204461,True
813125,orientation,active,3,28,16.56554878954967,41.82016988013575,4.9909368999999515,25.254621090586085,-26.8488554870209,-19.932009452979457,True
813125,orientation,active,3,29,173.40880584014684,3.60630862259666,6.0253670000001875,10.197502782449817,23.156742949402826,48.41136403998891,True
813125,orientation,passive,3,30,78.10003152331322,87.13759477388824,4.017780899999707,9.037563250575019,-84.69122568316638,-74.49372290071656,True
813125,orientation,active,3,31,140.95530893319832,166.5838165181591,4.724679000000833,25.628507584960772,-62.855277409885105,-53.817714159310086,True
813125,orientation,active,3,35,90.20878733506024,112.68441142412924,5.4781772999995155,22.475624089069,50.74652159813809,76.37502918309886,True
813125,orientation,passive,3,38,134.02504556569693,149.9158434412248,5.584350600000107,15.89079787552788,-43.81625823063669,-21.34063414156769,True
813125,orientation,passive,3,42,69.59423787390652,92.38594403038881,4.884515499999907,22.79170615648229,64.43080769179039,80.32160556731827,True
813125,orientation,passive,3,46,45.026803866610784,60.79690661597016,3.702294799999436,15.770102749359381,24.56743400729573,47.35914016377802,True
813125,orientation,active,3,49,87.53844189198304,114.86369657175187,4.075858099999095,27.325254679768832,-42.51163802537226,-26.741535276012883,True
813125,orientation,active,3,50,18.14549523706756,46.548157698977974,3.5449126000005435,28.40266246191041,69.39294665491548,-83.2817986653157,True
813125,orientation,passive,3,52,132.11130306885673,148.39823220596767,4.635001999999076,16.286929137110945,66.03419216821084,-85.56314536987875,True
813125,orientation,passive,3,57,59.540896666867525,69.64553065669959,6.649368599999207,10.104633989832067,72.5704064019892,88.85733553910015,True
813125,orientation,active,3,60,26.6528566347502,36.2926297284796,8.341091000000006,9.639773093729389,32.88804003211732,42.9926740219494,True
813125,orientation,passive,4,2,92.23647529548784,115.14478563067895,4.982675400000517,22.908310335191118,,,False
813125,orientation,passive,4,3,59.93477805632772,47.147585428298505,3.6187397000012425,-12.787192628029217,32.30169723916012,55.21000757435124,True
813125,orientation,passive,4,6,108.88994251101906,131.93771291459996,4.635573600000043,23.0477704035809,-48.955164454691335,-61.74235708272055,True
813125,orientation,active,4,7,155.39772037965955,157.97694450318875,5.377305700000306,2.579224123529201,-46.50777786864049,-23.46000746505959,True
813125,orientation,active,4,8,59.72138261283573,75.46554491945987,5.908706599999277,15.744162306624133,-84.32366223317618,-81.74443810964698,True
813125,orientation,passive,4,9,150.74904956323954,150.32691788792218,3.820001800000682,-0.4221316753173596,88.97233304959619,-75.28350464377966,True
813125,orientation,passive,4,11,178.27673787310468,160.99691942892022,3.068938000000344,-17.279818444184457,-27.52768830986514,-27.9498199851825,True
813125,orientation,active,4,12,67.48318125069886,68.89516141507036,4.393722199998592,1.4119801643714993,-69.20644337759418,-86.48626182177864,True
813125,orientation,active,4,13,146.08413317330863,150.3128183608063,5.560596200000418,4.2286851874976605,-78.60095192260977,-77.18897175823827,True
813125,orientation,passive,4,15,37.73040848844003,53.91492695714787,3.2007842999992135,16.184518468707836,-71.64627531513139,-67.41759012763373,True
813125,orientation,active,4,17,67.19954898441458,74.87599269168943,6.642441100000269,7.676443707274856,-29.46914049597455,-13.284622027266707,True
813125,orientation,active,4,20,116.68732794402096,132.51044707800082,3.6090277999992395,15.823119133979858,-49.48777895960639,-41.81133525233153,True
813125,orientation,active,4,21,97.34100125398052,128.25442035251717,5.69248609999886,30.91341909853665,19.346326690040442,35.1694458240203,True
813125,orientation,passive,4,23,91.4876796251989,120.96375653207352,7.152003799999875,29.476076906874624,5.853321628781629,36.76674072731828,True
813125,orientation,passive,4,24,139.7457613940039,138.48327146899766,4.150709699999425,-1.2624899250062356,-48.258081768805,-18.782004861930375,True
813125,orientation,passive,4,27,16.798476233926827,53.436904131405896,6.45114619999913,36.63842789747906,-57.05271483992294,-58.31520476492918,True
813125,orientation,active,4,30,161.1547023703267,171.0273733851036,6.110823699998946,9.872671014776898,35.64377386360013,72.2822017610792,True
813125,orientation,active,4,31,47.011670858628975,29.744881296942225,4.375892899999599,-17.26678956168675,-65.85696848830227,-55.98429747352537,True
813125,orientation,passive,4,36,176.26277004447658,9.462322208025617,4.21764179999991,13.199552163549043,50.74890081415239,33.48211125246564,True
813125,orientation,active,4,37,111.04172328914788,125.48397979503183,7.125767699999415,14.442256505883947,65.2210467553287,78.42059891887772,True
813125,orientation,passive,4,38,28.53803768884681,55.18132000651444,3.9515009000006103,26.643282317667627,82.50368560030108,-83.05405789381498,True
813125,orientation,active,4,42,97.35077559674632,128.0887728809753,3.4838003999993816,30.737997284228996,-68.8127379078995,-42.16945559023188,True
813125,orientation,passive,4,44,76.45019081655803,82.8749836510982,3.6860529000000497,6.42479283454017,20.900584780188282,51.63858206441728,True
813125,orientation,active,4,45,102.77359883573756,128.73067498296544,5.608633900001223,25.95707614722788,-26.323408019179524,-19.898615184639354,True
813125,orientation,active,4,46,87.93717901726511,99.46232220802561,7.360662899998715,11.525143190760502,14.83641981847245,40.793495965700345,True
813125,orientation,active,4,53,9.968894133350974,47.24574256589507,4.4926548000003095,37.2768484325441,77.96828488391412,89.49342807467463,True
813125,orientation,passive,4,54,155.74363646032026,178.18744731448442,3.7344145999995817,22.443810854164155,34.22525767303071,71.5021061055748,True
813125,orientation,passive,4,55,153.69568023499843,175.8295634751579,2.835910600000716,22.133883240159463,2.047956225321826,24.49176707948598,True
813125,orientation,active,4,59,110.11645806431936,152.52556837372288,4.960209899998972,42.4091103094035,43.57922217067909,65.71310541083852,True
813125,orientation,passive,5,1,109.96468847407584,149.85303224027348,2.4344925999994302,39.888343766197636,,,False
813125,orientation,passive,5,2,176.87326449893678,3.122130462115706,4.569725500001368,6.248865963178929,-66.90857602486093,-27.0202322586633,True
813125,orientation,active,5,3,139.03677295839526,172.53943387383165,4.043662100000802,33.502660915436394,37.836491540541516,44.085357503720445,True
813125,orientation,passive,5,5,175.10951559261582,178.57973445360096,4.069414600000528,3.470218860985142,-36.07274263422056,-2.5700817187841665,True
813125,orientation,active,5,9,105.9700374496572,150.64224645720873,4.009068800000023,44.672209007551544,69.13947814295864,72.60969700394378,True
813125,orientation,passive,5,14,98.862145795979,131.4072782349891,3.6176531000000978,32.54513243901009,7.107891653678195,51.78010066122971,True
813125,orientation,active,5,15,78.54604440271656,88.12212255271464,4.4442088000000695,9.576078149998082,20.316101393262443,52.861233832272546,True
813125,orientation,active,5,16,96.9431815856425,126.86989764584402,5.425446199998987,29.926716060201514,-18.397137182925945,-8.821059032927863,True
813125,orientation,active,5,18,45.42237816086377,75.1557603217315,4.692732299999989,29.733382160867734,51.520803424778734,81.44751948498026,True
813125,orientation,active,5,22,157.64115153970474,166.18497465873838,3.4928808999993635,8.543823119033647,67.78122662115902,-82.48539121797323,True
813125,orientation,passive,5,23,60.460154677730245,68.55226367289465,3.3680027999998856,8.09210899516441,-82.8190031380255,-74.27518001899188,True
813125,orientation,passive,5,26,139.8600783352667,56.6893691754392,6.217898099999729,-83.17070915982751,-79.39992365753646,-71.30781466237205,True
813125,orientation,passive,5,27,91.28170114029156,110.4519027480616,7.418117899998833,19.17020160777004,48.57837719497513,-34.59233196485236,True
813125,orientation,passive,5,28,52.51732633373612,99.63753811293094,3.9859457000002294,47.12021177919482,38.76437480655545,57.93457641432548,True
813125,orientation,passive,5,30,148.608061026566,148.26085920418484,2.752232599999843,-0.3472018223811517,83.90926530717013,-48.97052291363505,True
813125,orientation,passive,5,31,130.6742368360108,147.2647737278924,2.4018838000010874,16.590536891881584,17.933824190555185,17.586622368174034,True
813125,orientation,active,5,32,49.708636971302674,71.56505117707799,4.244753800001035,21.85641420577531,80.96559986470814,-82.44386324341028,True
813125,orientation,passive,5,33,82.1856498943087,86.6335393365702,3.368759699999373,4.4478894422614985,-32.47701292300602,-10.620598717230706,True
813125,orientation,active,5,34,167.96313846625478,165.1243179983612,3.493131799999901,-2.8388204678935836,-85.77748857194608,-81.32959912968458,True
813125,orientation,active,5,36,54.89177722508079,51.41878673023879,7.1589929000001575,-3.4729904948419943,-66.92863875882603,-69.76745922671961,True
813125,orientation,passive,5,38,150.83069105312893,154.06919353734813,3.269076600000062,3.2385024842191967,84.06108617195184,80.58809567710986,True
813125,orientation,passive,5,40,123.08576911156236,158.41102092616683,3.23401179999928,35.32525181460447,27.744921941566574,30.98342442578577,True
813125,orientation,active,5,41,103.32411130537928,137.97802065194975,5.658941699999559,34.65390934657047,19.76165780618308,55.08690962078754,True
813125,orientation,active,5,42,149.25737360050215,151.04278240121175,4.559605599999486,1.7854088007096038,-45.93326229512287,-11.2793529485524,True
813125,orientation,active,5,43,57.896647344047096,78.23171106797936,3.0589770999990833,20.335063723932265,-88.63927374354495,-86.85386494283534,True
813125,orientation,active,5,46,64.6933702024719,68.47739989209292,4.9921887000000424,3.784029689621022,-6.7967228584248005,13.538340865507465,True
813125,orientation,active,5,47,31.172261161672925,55.5160463845448,4.742211099999622,24.343785222871873,33.521109040798976,37.30513873042,True
813125,orientation,passive,5,48,164.92387897915594,167.93869054295553,4.96954790000018,3.014811563799583,46.24838218251699,70.59216740538886,True
813125,orientation,passive,5,49,163.73784661100274,176.78451600825179,4.485560400000395,13.046669397249048,1.1860323681532066,4.2008439319527895,True
813125,orientation,active,5,50,151.7661365111908,161.78290480217515,4.1922877000010885,10.016768290984345,11.97171009981193,25.018379497060977,True
813125,orientation,passive,5,51,77.27393380346771,100.1755108430432,2.7861725999991904,22.901577039575486,74.4922027077231,84.50897099870744,True
813125,orientation,passive,5,52,94.04202936505553,117.69947280805499,3.7700674000006984,23.657443442999465,-16.768095561587813,6.133481477987672,True
813125,orientation,active,5,56,65.08860976911502,76.5781649321138,4.158940100000564,11.48955516299877,28.953419595940503,52.610863038939954,True
813125,orientation,active,5,57,111.35627479166796,125.41044829085175,4.211237600000459,14.05417349918379,-46.26766502255293,-34.778109859554164,True
813125,orientation,passive,5,59,15.49171717354148,60.89952258845656,4.168073900000309,45.40780541491509,-84.13544238187353,-70.08126888268973,True
813125,orientation,passive,6,1,35.38516705274684,54.04827608684908,2.569173700000192,18.663109034102234,,,False
813125,orientation,passive,6,2,74.99899574349578,88.0585136090856,3.851733699998931,13.059517865589811,-39.613828690748946,-20.950719656646697,True
813125,orientation,active,6,3,69.02316229330576,92.2025981617658,3.592583599999216,23.179435868460047,5.975833450190024,19.035351315779835,True
813125,orientation,passive,6,6,61.069791670664216,100.70135072389914,7.0525593000006666,39.63155905323492,7.953370622641543,31.13280649110159,True
813125,orientation,active,6,7,167.90403192218525,164.05460409907715,3.4609843999992336,-3.849427823108101,73.16575974847896,-67.20268119828611,True
813125,orientation,passive,6,10,133.72121300305486,134.59651526494125,4.9683113000005505,0.8753022618863895,34.1828189191304,30.333391096022297,True
813125,orientation,passive,6,13,88.52730300049072,101.04890567165477,4.501102100000935,12.521602671164047,45.19391000256414,46.06921226445053,True
813125,orientation,active,6,14,69.60306279749213,75.87681307906041,4.410511300000508,6.273750281568283,18.92424020299859,31.445842874162636,True
813125,orientation,passive,6,16,128.37499694874637,156.2796044276954,3.536234499999864,27.904607478949032,-58.77193415125424,-52.49818386968596,True
813125,orientation,active,6,19,7.059570085297251,35.67640822186198,3.6259929000002558,28.616838136564724,-58.68457313655088,-30.77996565760185,True
813125,orientation,passive,6,20,22.790377696587868,52.38604315126727,3.0028818999999203,29.595665454679406,-15.730807611290615,12.886030525274123,True
813125,orientation,active,6,22,90.9696262800894,116.56505117707799,5.010525900000175,25.59542489698859,-68.17924858350153,-38.58358312882213,True
813125,orientation,passive,6,25,36.34300838879122,54.734232340654344,4.368696500001079,18.391223951863125,54.62661789129817,80.22204278828679,True
813125,orientation,active,6,26,98.89408543407777,127.56859202882748,6.7273861000007855,28.674506594749715,-62.55107704528655,-44.15985309342342,True
813125,orientation,passive,6,27,60.93129064172812,93.13246519856803,6.751353000000108,32.2011745568399,37.962794792349655,66.63730138709937,True
813125,orientation,active,6,29,91.72252620788998,117.63160471455092,4.577421999999842,25.909078506660933,-30.791235566161866,1.409938990678043,True
813125,orientation,passive,6,30,166.5348690632426,2.367469467557528,3.5352529000006143,15.832600404314917,-74.81234285535263,-48.90326434869169,True
813125,orientation,active,6,31,54.25831197910107,56.23928419969768,3.8587962999999945,1.9809722205966125,-67.72344291585847,-51.890842511543546,True
813125,orientation,passive,6,37,178.68349012541051,12.075288583193544,3.4024455999988277,13.39179845778304,55.574821853690565,57.55579407428718,True
813125,orientation,active,6,38,53.3838023437727,62.65898119613305,3.110557799999242,9.275178852360341,-54.70031221836217,-41.30851376057916,True
813125,orientation,passive,6,39,72.99198718640956,79.99655991644103,5.202572900001087,7.0045727300314695,-19.60818484263686,-10.333005990276519,True
813125,orientation,passive,6,41,30.655188698648274,45.587628416239966,2.2020872999996755,14.932439717591691,42.336798487761286,49.341371217792755,True
813125,orientation,active,6,44,45.21437317881929,53.28579702395376,4.0093558999997185,8.071423845134476,-14.559184480171012,0.373255237420679,True
813125,orientation,passive,6,46,65.01754352305336,80.90972307917768,4.852165700000114,15.892179556124319,-19.803170344234076,-11.7317464990996,True
813125,orientation,passive,6,47,106.2957794553899,128.36748538486154,3.317804600001182,22.071705929471634,-41.27823593233654,-25.386056376212224,True
813125,orientation,passive,6,48,145.3441955329793,141.23174560504012,5.085231399999884,-4.1124499279391955,-39.04841607758941,-16.976710148117775,True
813125,orientation,passive,6,49,12.775665357864304,44.36340642403651,5.451847299999372,31.587741066172214,-47.431469824885,-51.543919752824195,True
813125,orientation,passive,6,50,115.0024829892902,141.60846433831685,3.935873600000832,26.60598134902665,77.77318236857411,-70.63907656525369,True
813125,orientation,passive,6,52,149.91037373571152,160.76135548309156,2.5359274000002188,10.850981747380047,-34.907890746421316,-8.301909397394667,True
813125,orientation,active,6,53,48.95273331872316,56.948553250418506,3.744694999999865,7.995819931695337,-79.04235958301166,-68.19137783563161,True
813125,orientation,passive,6,54,85.34753821959212,89.68861295972518,3.268314700000701,4.3410747401330525,-36.39480490086896,-28.39898496917362,True
813125,orientation,passive,6,60,147.94496567131492,160.05761541830302,2.4514546999998856,12.112649746988097,-62.597427451722794,-58.25635271158974,True
813125,orientation,passive,7,3,107.89917433039524,141.51242302928785,6.335623900000428,33.613248698892605,,,False
813125,orientation,passive,7,4,40.37484967670688,75.68517308959512,3.684792699999889,35.31032341288824,67.52432465368835,-78.86242664741903,True
813125,orientation,active,7,5,166.07465946416,173.38653951768524,3.5940943000005063,7.311880053525243,54.30019021254688,89.61051362543515,True
813125,orientation,passive,7,6,111.99686642677908,132.38424512457811,2.9168202000000747,20.387378697799036,54.0777930373809,61.38967309090617,True
813125,orientation,passive,7,7,42.63635767486994,39.28940686250036,4.568645299999844,-3.3469508123695846,69.36050875190915,89.74788744970817,True
813125,orientation,passive,7,8,102.4091071377691,116.65701864145413,4.669262899999012,14.247911503685032,-59.77274946289916,-63.11970027526874,True
813125,orientation,active,7,10,96.30578040189212,129.22567409733674,3.359096000000136,32.919893695444614,6.103326735876976,20.351238239562008,True
813125,orientation,active,7,11,3.430652615257064,25.513870427534243,4.060548499999641,22.083217812277184,-87.12487221336494,-54.204978517920324,True
813125,orientation,active,7,13,72.26425902059583,90.0,6.0269926999990275,17.73574097940417,-68.83360640533877,-46.75038859306159,True
813125,orientation,active,7,16,37.486757061232936,60.80251395393552,4.958913999999822,23.31575689270258,34.777501959362894,52.513242938767064,True
813125,orientation,active,7,17,91.35225006065896,107.74467162505694,5.376524400000562,16.392421564397978,-53.865492999426024,-30.549736106723444,True
813125,orientation,active,7,18,35.495002448824906,64.29004621918874,3.09390379999968,28.795043770363833,55.857247611834055,72.24966917623203,True
813125,orientation,passive,7,19,118.7949258956118,124.24903300681194,3.6367284000007203,5.454107111200145,-83.29992344678689,-54.50487967642306,True
813125,orientation,passive,7,20,88.98164426567793,108.43494882292201,5.884597499998563,19.45330455724408,29.81328162993387,35.26738874113401,True
813125,orientation,active,7,26,39.68867163248386,44.64413016937812,5.825350699999035,4.95545853689427,49.29297263319407,68.74627719043815,True
813125,orientation,passive,7,28,85.8184921435307,103.61067670031576,5.9019680000001244,17.79218455678506,-46.129820511046844,-41.17436197415258,True
813125,orientation,active,7,30,67.19201500145265,80.53767779197436,5.575210900000457,13.345662790521715,18.62647714207806,36.41866169886312,True
813125,orientation,active,7,32,65.50374968217197,82.26640190097714,3.459075599999778,16.762652218805172,1.6882653192806742,15.033928109802389,True
813125,orientation,passive,7,39,139.6576395212815,158.4046895510323,3.7516567000002397,18.747050029750795,-74.15388983910954,-57.391237620304366,True
813125,orientation,passive,7,42,13.944193128951492,54.05239792362171,2.401149400000577,40.10820479467023,-54.28655360766999,-35.53950357791919,True
813125,orientation,active,7,44,68.2879975524759,71.89623696549336,3.0935100999995484,3.6082394130174578,-54.34380442352441,-14.235599628854189,True
813125,orientation,active,7,46,46.87827716840194,47.90191046888364,5.493669199999204,1.0236333004817055,21.409720384073964,25.01795979709142,True
813125,orientation,passive,7,47,84.10251313422822,86.33344559745937,6.251771899998857,2.230932463231156,-37.22423596582628,-36.200602665344576,True
813125,orientation,active,7,48,110.54818656278913,122.60459316624153,3.560299799999484,12.056406603452402,-26.44567342856091,-24.214740965329753,True
813125,orientation,active,7,51,97.7788815555089,92.44704864232362,3.109279599999354,-5.331832913185281,12.769305007280224,24.825711610732625,True
813125,orientation,passive,7,55,37.27778377537709,35.0737544933483,3.4666247999994084,-2.2040292820287846,60.50109778013183,55.16926486694655,True
813125,orientation,active,7,58,150.7775685614298,156.94869908352698,3.3259568000012223,6.171130522097172,66.50021521394729,64.2961859319185,True
813125,orientation,passive,7,59,104.2489608502494,123.27488798483492,4.484518100000059,19.025927134585515,46.5286077111804,52.69973823327757,True
813125,orientation,active,8,1,58.13369955683914,85.68397248013439,4.043269100000543,27.55027292329524,,,False
813125,orientation,passive,8,2,76.985126034502,94.39870535499553,4.552681900000607,17.413579320493525,-18.85142647766287,8.698846445632384,True
813125,orientation,passive,8,7,177.20882035408854,178.4377750831576,4.785626400000183,1.228954729069045,79.77630568041346,-82.81011499909302,True
813125,orientation,passive,8,8,174.9900899970033,165.89736516026653,3.6518134000007194,-9.092724836736778,2.218730357085235,3.44768508615428,True
813125,orientation,passive,8,11,87.21143625037276,96.3401917459099,5.052840700000161,9.128755495537149,87.77865374663054,78.68592890989379,True
813125,orientation,passive,8,12,92.5447648509512,113.9624889745782,5.668693399999938,21.41772412362701,-5.33332860057844,3.795426894958709,True
813125,orientation,passive,8,19,87.15222515318668,102.2224160868808,7.535250900000392,15.070190933694121,5.392539697764519,26.81026382139153,True
813125,orientation,active,8,23,91.73726313462558,118.39998632060852,5.026802000000316,26.66272318598294,-4.5850379814389015,10.48515295225522,True
813125,orientation,active,8,24,11.679643292871525,49.39870535499551,4.460041099999216,37.71906206212398,80.05761984175405,-73.27965697226301,True
813125,orientation,passive,8,26,89.4483089678635,108.43494882292202,3.7692099999985658,18.986639855058527,-77.76866567499198,-40.04960361286798,True
813125,orientation,active,8,27,88.92205605369782,111.54097591853844,5.1446355000007316,22.61891986484062,0.5262529141656813,19.51289276922421,True
813125,orientation,passive,8,30,11.870667049084052,54.332077841616986,6.177401899999495,42.461410792532945,77.05138900461378,-80.3296911305456,True
813125,orientation,active,8,31,57.87993264883119,58.10920819815429,4.593778899999961,0.22927554932309135,-46.00926559974714,-3.5478548072142075,True
813125,orientation,active,8,32,20.00140984582957,50.47736872882888,3.0297778000003746,30.475958882999308,37.87852280300163,38.10779835232472,True
813125,orientation,active,8,40,129.16584569595125,145.30484646876602,5.225326899999345,16.139000772814768,70.83556414987834,-78.68847696712237,True
813125,orientation,passive,8,41,172.0815506484636,9.462322208025617,3.918867699999282,17.38077155956202,-42.91570495251236,-26.77670417969759,True
813125,orientation,passive,8,42,63.38379934568421,93.57633437499734,5.721560399997543,30.192535029313134,-71.30224869722059,-53.92147713765859,True
